"Path","Ext","Bytes","Reachable","Guid"
"Assets\Scripts\SaveData\SaveSerializer.cs",".cs","300","True","55256fb847bb78d4bbb5bf2cbd0ed7fc"
"Assets\TextMesh Pro\Shaders\TMP_SDF Overlay.shader",".shader","11054","False","dd89cf5b9246416f84610a006f916af7"
"Assets\Images\Tiny Swords\Units\Blue Units\Archer\Archer Blue Animations\Archer_Idle_Blue.anim",".anim","2783","False","08d74e54dbb3645cfa423532c1c174eb"
"Assets\TextMesh Pro\Resources\LineBreaking Leading Characters.txt",".txt","95","True","d82c1b31c7e74239bff1220585707d2b"
"Assets\TextMesh Pro\Resources\Sprite Assets\traitHulking.asset",".asset","2811","True","e68405abea4033344b419c055f364567"
"Assets\Images\500FreeSkillIcons\Icons\empower.png",".png","406951","True","7b6752340ca37c04892e8fd19cbdd9e9"
"Assets\Scripts\Input\ArchonsRise.Input.asmdef",".asmdef","311","True","d3b60a239b9a72848b9ec66177b9d80f"
"Assets\Scripts\SaveData\ArchonsRise.SaveData.asmdef",".asmdef","374","True","9a72b7a72b89b6542b698e5de28d4397"
"Assets\TextMesh Pro\Resources\Sprite Assets\shield.asset",".asset","2677","True","272728db4af599d4cbe1455ebc3ee0fb"
"Assets\Images\500FreeSkillIcons\Icons\doom.png",".png","434749","True","4396b3e02d9ac2c4e82175c284808a3b"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer_Right_Attack.png",".png","4780","False","0ecb1bcafb33a43a499b4e703581b968"
"Assets\Scripts\GameObjectScripts\TutorialScripts\TutorialManager.cs",".cs","7257","True","73d77db707a42e44abbeca81bcec9dd9"
"Assets\Scripts\GameEvents\Events\PlayerEvents\PlayerIntEvent\OnDoomChanged_UpdateMeter.asset",".asset","439","True","c36e7ecc9b245754e99c7734d01afd88"
"Assets\TileMap\hexBase00.asset",".asset","772","False","2682dd4f8894db04abbb1f1be579c3ef"
"Assets\Scripts\GameObjectScripts\PlayerScripts\ExplorationController.cs",".cs","7582","True","4377deb9855611444882c72a07b12701"
"Assets\Scripts\GameObjectScripts\LogUI\ToastRail.cs",".cs","1743","True","51027d73f477f9d4891d15ec97b90c56"
"Assets\Scripts\Log\ArchonsRise.Log.asmdef",".asmdef","348","True","687c7b2ae00b0ed4daf997552c9b91f9"
"Assets\UI Toolkit\UnityThemes\UnityDefaultRuntimeTheme.tss",".tss","37","False","ca86c2b3810f1fa4fbd229da4ecda22d"
"Assets\Scripts\GameObjectScripts\LogUI\LogPanel.cs",".cs","2231","True","54506e4a9ecf3db4c8141559f098743c"
"Assets\Scripts\ScriptableObjectData\Player\Cards\Mending Light.asset",".asset","1107","True","68828276266644389eef08104cf626ff"
"Assets\TextMesh Pro\Shaders\TMP_SDF-Mobile.shader",".shader","8074","True","fe393ace9b354375a9cb14cdbbc28be4"
"Assets\Scripts\Editor\LateGameSaveTool.cs",".cs","7162","True","0c93f24f1b6406744a52ca6d1d0c9900"
"Assets\Images\Simple Fantasy GUI\PNG\Character Panel\Violet_Ribbon.png",".png","2503","False","02e21a7595645644e80f34c809e010e9"
"Assets\DefaultVolumeProfile.asset",".asset","20482","True","2dbe8dfc68ded894e969cd661f6e511a"
"Assets\Scripts\ScriptableObjectData\Player\Character\Warrior.asset",".asset","1897","True","f6321bc6f1f8d6145910d368b3bacb78"
"Assets\TextMesh Pro\Resources\Sprite Assets\dungeon.asset",".asset","2811","True","837fac9ce2c07c74dae884b2b379385a"
"Assets\Scripts\Managers\ConquestTracker.cs",".cs","1539","True","0ca82df5446b3ce4c92ced515fcd9d65"
"Assets\Tests\EditMode\ShrineLedgerTests.cs",".cs","4134","True","41fb9faa893a93a4c8abd8e5d9b63bff"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\512\11. Knife Shadow.png",".png","4344","False","0a2f899ae7588414e887536df56a8344"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\128\10. Spear Shadow.png",".png","514","False","3c50e3ec7a27f074881077a234388cea"
"Assets\Scripts\UnitPlay\UnitPlaySelection.cs",".cs","1418","True","88daf3aef3992cc4eb0a611ddd1b40c6"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Hexes\hexBase00.asset",".asset","772","False","055fc954acdec0c449737151144e1b7c"
"Assets\Scripts\GameObjectScripts\TownMenuScripts\DisbandPanel.cs",".cs","2272","True","77048a192dc28f94da7ba9fba05141b1"
"Assets\Scripts\ScriptableObjectData\Non-Player\Dungeons\Bandit Warrens.asset",".asset","850","True","b50fbc6033e5a214990cda54f6d67a2c"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer_Right_Defence.png",".png","7348","False","c2f16b5b8909b4331b1fb3af084a9e2d"
"Assets\Images\Images\flee_circle.png",".png","289561","True","c017f8cae2a9586408d7412161b05fb0"
"Assets\TextMesh Pro\Shaders\TMP_Bitmap-Mobile.shader",".shader","4071","False","1e3b057af24249748ff873be7fafee47"
"Assets\Scripts\CardPlay\StatPalette.cs",".cs","1120","True","d35c3323a2e055a4e99e1a81e83c6bbc"
"Assets\Images\Flat 2D Weapons\Art\PNG\2. Card\512\2. Background of Card.png",".png","3502","False","1f92585331b56454fa17f72ec3db1eb3"
"Assets\Images\Tiny Swords\Units\Purple Units\Archer\Archer Purple Animations\Archer_Run_Purple.anim",".anim","2394","False","823e68077617b49b68d668880492eda3"
"Assets\Prefabs\RewardCard.prefab",".prefab","22258","True","66ac197967915104bb61e873c19776a3"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer_Right_Attack.png",".png","4759","False","976f26335a5f44facb1b8abf1fc7f25e"
"Assets\Scripts\GameEvents\EventTypes\BaseCode\GameEventListener.cs",".cs","875","True","9852fe17a7a482c4d82aeb3efba4d9e5"
"Assets\Scripts\GameObjectScripts\PlayerScripts\MapModeController.cs",".cs","6694","True","9109543e7fd5a614aabf6f5983db11f3"
"Assets\Images\Card_Shirts_Lite\PNG\Card_shirt_04.png",".png","1510190","True","5915cdc174101e540b3349e21ee2cd74"
"Assets\UniversalRenderPipelineGlobalSettings.asset",".asset","26759","True","2808b10d05757e6449b6de2f07242dd4"
"Assets\Scripts\SaveData\Tests\SaveMigratorV8Tests.cs",".cs","877","True","d102b61d64443ff47aee96b3d44772bc"
"Assets\Scripts\ScriptableObjectData\Non-Player\Map\YellowHotSpot.asset",".asset","623","True","c418031baa8eb434db955b474feb9f7a"
"Assets\Scripts\Shrines\ArchonsRise.Shrines.asmdef",".asmdef","396","True","c0ea5704223f2df4398eddfdb8b8acf6"
"Assets\Scripts\GameObjectScripts\TutorialScripts\HelpPopup.cs",".cs","1112","True","fce69b95ad1445f4ca2c1a77cae53a1a"
"Assets\Images\RPG_inventory_icons\bag.png",".png","61190","True","fe025e83f69d0b54f8a4fe3c7c128fd7"
"Assets\Images\Images\elemental.png",".png","51365","True","54285a47ac4762b4faa98cd5974056aa"
"Assets\Scripts\CardPlay\StatEchoPlan.cs",".cs","1019","True","dab5ad0ddd6500141ac6deffdfded2cc"
"Assets\Images\Tiny Swords\Units\Black Units\Warrior\Warrior Black Animations\Warrior_Run_Black.anim",".anim","2784","False","35e36ed033f8d477c9b5b1a275e7e96e"
"Assets\Scripts\GameEvents\Events\CommandEvents\OnDeckClick_DrawCardfromDeck.asset",".asset","417","True","7f12ab54e716061438c87eff25ebd001"
"Assets\Tests\EditMode\CardPlaySelectionTests.cs",".cs","8669","True","fddcfb15953d3d54d8f3c724b7e84b8f"
"Assets\Scripts\GameObjectScripts\TownMenuScripts\RecruitButton.cs",".cs","1383","True","b69c089e73385c2488ba3f330fab519c"
"Assets\Scripts\GameObjectScripts\PlayerScripts\StatsDisplay.cs",".cs","3749","True","250c2fb2035dc64449979916da0b2387"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer Red Animations\Lancer_ UpRight_Attack_Red.anim",".anim","2210","False","9a110e5748a1d492cb669fdd2dcec2d6"
"Assets\Tests\EditMode\PlayerLogCoreTests.cs",".cs","1905","True","65bd079b45ded454981b55443773deae"
"Assets\TextMesh Pro\Resources\Sprite Assets\empower.asset",".asset","2916","True","19b523d1df986b84a941003de5f34c2d"
"Assets\Images\Tiny Swords\Units\Yellow Units\Lancer\Lancer_UpRight_Defence.png",".png","7956","False","b518602ba3d824b0c943d0d088db2b68"
"Assets\Animations\BackgroundImage.controller",".controller","2080","False","d3702bd06be60d744ab5defc0e291da0"
"Assets\Scripts\GameEvents\EventTypes\EventTypes\CommandEvent.cs",".cs","237","True","cf8779c81a7d24547b656055b630e3e4"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer_Up_Attack.png",".png","5194","False","73832f55737bb45108f7a28c61c2d6a1"
"Assets\Images\Flat 2D Weapons\Art\PNG\2. Card\256\3. Combined.png",".png","9148","False","f49a13e2c02f5c644a0f10b2f4d32447"
"Assets\Tests\EditMode\ArmyRulesTests.cs",".cs","541","True","0d25e9d07d3a89843ba6fc98f3adbfb5"
"Assets\Scripts\GameEvents\Events\OnCardDraw_SetCardData.asset",".asset","411","True","b671951d40281224a8a9dd6491d352c5"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer Red Animations\Lancer_ DownRight_Defence_Red.anim",".anim","2798","False","0fbc23c1c9e874d16b966dbe8ee63fb9"
"Assets\Images\Tiny Swords\Buildings\Red Buildings\House1.png",".png","5307","False","b9cee2ca2c2c945b0bbc584de3c8829a"
"Assets\Scripts\Managers\Commands\MoveCommand.cs",".cs","941","True","f7c4a84fa055d2a4eb3e2a0612303a15"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\128\3. Background.png",".png","415","True","208caffb4116b3848ba1893e4532d287"
"Assets\Images\Tiny Swords\Units\Blue Units\Archer\Archer_Idle.png",".png","5024","False","72c22f22ea5e4488390ba536cd5ab98d"
"Assets\Scripts\ScriptableObjectData\Player\Cards\Flanking Strike.asset",".asset","1085","True","55f2ece5b9824e40a75c203b48901a90"
"Assets\Terrain Tile Hex Samples\Tile Samples\forestPineSnowCovered00.png",".png","186792","False","3efcbae0e04ff3f489b733d0a82966d1"
"Assets\Images\IconArt\UI Assets\Ability_Skill_Icons\UI_Skill_Icon_Chop.png",".png","80382","False","08c71e4e0565fe4469d1e0a593047156"
"Assets\TextMesh Pro\Resources\Sprite Assets\card.asset",".asset","2811","True","000106fee653b7e44b31b1fc80328451"
"Assets\Images\Tiny Swords\Units\Blue Units\Archer\Archer_Shoot.png",".png","11874","False","aac0c2b0aef584db0a90373d4b7e99ae"
"Assets\Tests\EditMode\IconRegistryValidationTests.cs",".cs","4017","True","06c17afb78cf67144a4cd95d26041881"
"Assets\Tests\EditMode\RunEndRulesTests.cs",".cs","800","True","1ccf2573f22fff94ea2c18536b20287d"
"Assets\Scripts\GameEvents\Events\TownEvents\onTownMenuClose_MinimizeTownCard.asset",".asset","421","False","930ff860c240f914fb5ce5401dd68a63"
"Assets\Scripts\GameEvents\EventTypes\EventTypes\IntEvent.cs",".cs","217","True","4028a9c79cd049e4abbf7c06118eed2c"
"Assets\Images\Images\MageKiller.png",".png","1757","True","e555c734d002300429f0f5746b9d249d"
"Assets\Scripts\Tutorial\Tips\dungeon.asset",".asset","706","True","d1c8757be0c58b041936d98014d67895"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Tiles\below_dirt00.asset",".asset","775","False","7a3056353b4a8234485178d8de59e96b"
"Assets\TextMesh Pro\Shaders\TMP_Bitmap-Custom-Atlas.shader",".shader","3836","False","48bb5f55d8670e349b6e614913f9d910"
"Assets\Prefabs\EnemyPreviewEntry .prefab",".prefab","27607","False","4c242d91a90ad0740ae88cd8bcec3d93"
"Assets\Prefabs\EmpowerToggle.prefab",".prefab","9461","True","177f1934f9a339045875f083b784561b"
"Assets\Terrain Tile Hex Samples\Hex Samples\hexJungle00.png",".png","137982","False","eca001d9be59f2444b8d4d92c24cea37"
"Assets\Scripts\ScriptableObjectData\Non-Player\Enemies\EarthenDefender.asset",".asset","739","True","edd833e915b86ba41815cfdcdbc763b1"
"Assets\Scripts\ScriptableObjectData\Player\Cards\Court Intrigue.asset",".asset","1079","True","1424ca425c474a8e8bad357dfd629943"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer Blue Animations\Lancer_ Right_Defence_Blue.anim",".anim","2799","False","c831a494929f24b31a2196648f73d737"
"Assets\Tests\EditMode\TileDescriptorTests.cs",".cs","996","True","a94368b21715df545803dc94efb06bf1"
"Assets\Images\Tiny Swords\Units\Red Units\Monk\Monk Red Animations\Monk_Run_Red.anim",".anim","2391","False","6c82a8dd9d3024bedba773a000d0cc36"
"Assets\Scripts\ScriptableObjectData\Player\Cards\Warlords Decree.asset",".asset","1074","True","8dcef2da0e6b45bcadc2364527ae7000"
"Assets\Images\Tiny Swords\Units\Blue Units\Monk\Heal.png",".png","11616","False","a182e0e943b8d43d28dd037a779558e8"
"Assets\Scripts\GameObjectScripts\PlayerScripts\Player.cs",".cs","30424","True","0e1ce893300d37847829eb5c788cd826"
"Assets\Animations\SwordSwing.anim",".anim","5776","True","97a60398f5cca054ea4e5d1797e6de4c"
"Assets\Scripts\GameEvents\Events\Card Events\OnCardClick_CloseCardMenu.asset",".asset","414","True","0d458dfbda854e041bb1b1f013fdd675"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer Red Animations\Lancer_ Up_Attack_Red.anim",".anim","2209","False","0e82701c2154145e6bff6b78d060a271"
"Assets\Scripts\Enums\Enums\Directions.cs",".cs","115","True","6e70a896c9ab68347af9b9cffa9feb2b"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Tiles\desertYellowCactiForest00.asset",".asset","788","False","86d8f0e043b0524489a3663d301bf87a"
"Assets\Images\Tiny Swords\Buildings\Black Buildings\keep.png",".png","9915","True","d79e14c83d4ef584e83bdd57479d350d"
"Assets\Images\Flat 2D Weapons\Art\PNG\8. Coin\128\1. Coin.png",".png","5293","True","2c804574a94f9f749942c36f65dd2bc5"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer_UpRight_Attack.png",".png","5916","False","fa70c7f04eedb484a9a301f934a0ce9d"
"Assets\Images\RPG_inventory_icons\b_t_01.png",".png","44101","True","5d7061fc7da05ce44add317708ec7215"
"Assets\Plugins\Demigiant\DOTween\Editor\DOTweenEditor.dll.mdb",".mdb","11774","False","8f46310a8b0a8f04a92993c37c713243"
"Assets\Terrain Tile Hex Samples\Hex Samples\hexMountain00.png",".png","131075","True","0d719ec1e98c95640a5cfbafef63dba2"
"Assets\Images\Flat 2D Weapons\Art\PNG\4. Sword\256\2. Shadow.png",".png","2112","False","46db22fe74ac6a542b96ed661535c6a1"
"Assets\Scripts\GameEvents\Events\Card Events\OnImprovInfluence_SetPlayerStats.asset",".asset","421","True","c764e774175ecce438927b96d6100dcf"
"Assets\Images\Simple Fantasy GUI\PNG\Icons\Boots_Icon.png",".png","1301","False","b634c8a51d4a2d440b44719a9c1329ba"
"Assets\Prefabs\LocationsDeck.prefab",".prefab","16765","True","3c514b6025b8af94db2fc3093a8fbb18"
"Assets\Images\Images\text-box-frame-transparent-background.png",".png","95042","False","a5436b3c666c8d543845c6958ad3c355"
"Assets\Images\Flat 2D Weapons\Art\PNG\6. Knife\256\1. Knife.png",".png","8486","False","151ee9e9620f919479387d7e2e5c6e60"
"Assets\Scripts\CardPlay\TurnButtonGate.cs",".cs","323","True","24bf7f14ceb626e44a3d412e2753db05"
"Assets\Images\Flat 2D Weapons\Art\PNG\8. Coin\512\2. Shadow.png",".png","7133","True","bead227b31398fc45a20040324e40c9c"
"Assets\Images\Flat 2D Weapons\Art\PNG\2. Card\256\1. Card.png",".png","8890","False","0a8bd3efe8e72524996d77570e5aa97d"
"Assets\Plugins\Demigiant\DOTween\Modules\DOTweenModulePhysics2D.cs",".cs","12213","True","230fe34542e175245ba74b4659dae700"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer Red Animations\Lancer_ Right_Defence_Red.anim",".anim","2798","False","5a4ab2a3c20ca43a3bc2d15ed1f99e3a"
"Assets\Tests\EditMode\UndoGateTests.cs",".cs","1259","True","6d42b4a273cd9ad4cb5648dd78ca24d2"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\EnemyCard.cs",".cs","8992","True","f5a1f62c56f6f4341922e8fdc51f7703"
"Assets\Scripts\GameObjectScripts\CardListScripts\CardListHover.cs",".cs","4352","True","4da5cb47864295947ac845a826915e37"
"Assets\Tests\EditMode\ShrineRulesTests.cs",".cs","1028","True","42918d63f1cf1664d8cc51b2151dc65b"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer Red Animations\Lancer_ Down_Attack_Red.anim",".anim","2207","False","733281ff56ced40d59cc6cdad06c1b2d"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\512\10. Spear Shadow.png",".png","2213","False","d75d193440bf9ed45a6072774a6e54a7"
"Assets\Images\Tiny Swords\Units\Black Units\Warrior\Warrior Black Animations\Warrior Black.controller",".controller","5267","False","b96f062c1d073496fb335d14ea81c2ec"
"Assets\Scripts\GameEvents\Events\CommandEvents\OnPlay_SendExploreCommandInformationToUndoButton.asset",".asset","437","False","cd14c8b6f352e6f4cb6c248ccb10f6bf"
"Assets\Prefabs\DisbandEntry.prefab",".prefab","8202","True","d0207384a8ad1f24bbec71ec163609ce"
"Assets\Images\Tiny Swords\Units\Black Units\Warrior\Warrior_Idle.png",".png","9593","False","728135fe2ac4b434ab56e445d647d2a0"
"Assets\Images\Hero Knight - Pixel Art\Animations\HeroKnight_Hurt.anim",".anim","2061","True","58a4d227816c28f4a8c59266bf74969b"
"Assets\Images\Simple Fantasy GUI\PNG\Character Bar\CharacterDemo.png",".png","51015","False","dbf0b0525645e10428174d35b68acc83"
"Assets\Scripts\GameEvents\UnityEvents\UnityPlayerDeckEvent.cs",".cs","197","True","8263a8e3a6391c242887b17f888bbb66"
"Assets\Scripts\Editor\ContentRegistryPopulator.cs",".cs","3453","True","38cf8b940b0704c42b8e35d8f65587ef"
"Assets\Images\Tiny Swords\Units\Black Units\Monk\Monk Black Animations\Monk_Idle_Black.anim",".anim","2782","False","9e8248eff7f6544eebcc342d9b09294b"
"Assets\Scripts\GameEvents\Events\Card Events\OnPlay_SetExploreDataToPlayer.asset",".asset","418","True","1aa20db63865b634a88478297ffe108f"
"Assets\Scripts\Tutorial\Rail\enemy.asset",".asset","626","True","67d196d75fe3f3b468bf1165d7621c78"
"Assets\Images\Simple Fantasy GUI\PNG\Menu Panel\MenuDemo.png",".png","44037","False","c2aa7972cb52add4ab1b066df73161c6"
"Assets\Images\Tiny Swords\Units\Black Units\Lancer\Lancer Black Animations\Lancer_ DownRight_Defence_Black.anim",".anim","2800","False","181349ec7e32a44cbb71b95cc439f39c"
"Assets\Scripts\ScriptableObjectData\Non-Player\Enemies\OgreBruteEnemy.asset",".asset","795","True","9a49473bd8ef61f44a3854c22571506b"
"Assets\TextMesh Pro\Shaders\TMP_SDF-Mobile-2-Pass.shader",".shader","11795","False","0178fcb869bafef4690d177d31d17db8"
"Assets\Images\Hero Knight - Pixel Art\Animations\HeroKnight_Jump.anim",".anim","1699","False","0cfe2276959603e40904eecacdfa08fc"
"Assets\Terrain Tile Hex Samples\Tile Samples\desertYellowCactiForest00.png",".png","126726","False","87c7040ad207a684bac935f806313e07"
"Assets\TextMesh Pro\Resources\Sprite Assets\wound.asset",".asset","2805","True","ea9898fd4b9ff1c4d9212560cafc8696"
"Assets\Scripts\GameObjectScripts\UnitMenuScripts\UnitInspector.cs",".cs","3743","True","0dd0acc3d5a620641862c22777624d41"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Hexes\hexOceanCalm00.asset",".asset","777","False","946a2f09edec3034fbc62de22882abc1"
"Assets\Scripts\MapMode\MapCameraRules.cs",".cs","1609","True","d06911e4f2772264da118376163b2281"
"Assets\Images\Simple Fantasy GUI\PNG\Character Panel\Red_Ribbon.png",".png","2581","False","f42791169da3c0149ad7d455c24026ef"
"Assets\Scripts\Hotspots\HotspotLedger.cs",".cs","2715","True","fa0fca5ba10f829468ae63cd66bf2461"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\128\6. Spear.png",".png","1798","False","74872d862d604e34b9c2f895214c747f"
"Assets\Tests\EditMode\TutorialCopyValidationTests.cs",".cs","5711","True","08151e311f5a9554fb8aeb7a5a3778e0"
"Assets\Images\Tiny Swords\Units\Black Units\Lancer\Lancer_Up_Defence.png",".png","7040","False","274fbda91a476462280474dcc01dd482"
"Assets\Images\Tiny Swords\Units\Yellow Units\Warrior\Warrior Yellow Animations\Warrior_Yellow.controller",".controller","5276","False","393ec7aeaf3f44807ade83fd3843fa04"
"Assets\Scripts\GameEvents\Events\Card Events\OnPlay_SetInfluenceDataToPlayer.asset",".asset","420","True","e79b56b243ad09440b336a103d20325e"
"Assets\Prefabs\Menu\SaveButton.prefab",".prefab","8318","True","8ef099eed708a9d429f2f41c463a19e3"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Tiles\forestBroadleaf00.asset",".asset","780","False","34f41d154528ef84881274ecd040cade"
"Assets\Scripts\GameEvents\Listener\TownListener.cs",".cs","175","True","7adb13c454cda5340ad9a75acdad95b9"
"Assets\Scripts\GameObjectScripts\DeckScripts\Location.cs",".cs","1346","True","95164db14e6e9ab4289f6b1b9de5693f"
"Assets\Scripts\ScriptableObjectData\Non-Player\Map\PurpleHotSpot.asset",".asset","623","True","ff509ace83cbfd647a0008f12f7550d3"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\256\7. Knife.png",".png","8495","False","503f1ec55c132ba4d94ef7bc01d9e4e5"
"Assets\Scripts\Tutorial\Help\skill-bar.asset",".asset","573","True","faebf50452b44b5eaf7bad4858ff75dc"
"Assets\Images\Tiny Swords\Units\Yellow Units\Warrior\Warrior Yellow Animations\Warrior_Guard_Yellow.anim",".anim","2791","False","5770e696df5eb4ec785de795881acb3a"
"Assets\Images\500FreeSkillIcons\Icons\traitSwift.png",".png","258320","True","4fe46e27fc7b9364d964fdcf16bb9642"
"Assets\Images\Tiny Swords\Units\Purple Units\Archer\Archer Purple Animations\Archer_Purple.controller",".controller","3652","False","9000152e1a8584e06b9325b9ec599654"
